date,factor_code,factor_name,factor_group,factor_polarity,factor_score,coverage_ratio,breadth_score,confidence,factor_state,interpretation
2015-01-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,25.13879,0.85,0.497224,59.358434,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-05,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,12.309823,0.85,0.753804,72.44398,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,6.15864,0.85,0.876827,78.718187,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-07,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,21.186974,0.85,0.576261,63.389287,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-08,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,41.151213,0.85,0.197519,44.073456,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,53.749949,0.85,0.206995,44.55674,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-12,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.540994,0.85,0.40574,54.69275,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,57.863848,0.85,0.324154,50.531879,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-14,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,59.183605,0.85,0.325267,50.588625,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-15,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,61.244331,0.85,0.299818,49.290705,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.815043,0.85,0.258483,47.182616,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-19,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,38.182499,0.2,0.23635,10.8362,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,28.168505,0.85,0.479621,58.460655,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-21,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,29.582867,0.85,0.408343,54.825475,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-22,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.43844,0.85,0.309588,49.788965,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.331529,0.85,0.273369,47.94184,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-26,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,37.692702,0.85,0.254139,46.961077,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-27,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,26.631638,0.85,0.505894,59.800569,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-28,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,20.48826,0.85,0.593962,64.292066,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-29,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,29.745016,0.85,0.481581,58.56063,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-01-30,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,27.652113,0.85,0.522007,60.622365,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.200023,0.85,0.401165,54.459425,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-03,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,65.562499,0.85,0.318902,50.264027,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-04,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,68.241735,0.85,0.364835,52.606569,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-05,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,66.366694,0.85,0.327334,50.694028,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,45.386779,0.85,0.30758,49.686561,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.519934,0.85,0.247637,46.629494,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-10,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,58.369664,0.85,0.178711,43.114244,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-11,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,62.555828,0.85,0.251117,46.806945,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-12,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,70.092988,0.85,0.40186,54.494848,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,77.731554,0.85,0.554631,62.286185,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,30.643585,0.2,0.387128,12.64554,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-17,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,71.209503,0.85,0.42419,55.633693,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-18,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,73.041083,0.85,0.460822,57.501905,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-19,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,67.521718,0.85,0.350434,51.872152,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,62.742727,0.85,0.254855,46.997581,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,61.830995,0.85,0.26656,47.594559,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-24,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,62.85928,0.85,0.257186,47.116466,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-25,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,73.171548,0.85,0.463431,57.634979,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-26,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,81.358064,0.85,0.627161,65.985225,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-02-27,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,73.365638,0.85,0.467313,57.83295,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,83.434611,0.85,0.668692,68.103303,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-03,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,73.883407,0.85,0.477668,58.361076,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-04,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,60.93541,0.85,0.220108,45.225506,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-05,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,67.763243,0.85,0.355265,52.118508,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,47.293364,0.85,0.147208,41.507587,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,48.740116,0.85,0.177257,43.040122,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-10,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,41.447466,0.85,0.232437,45.854276,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-11,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,28.735633,0.85,0.425287,55.689655,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-12,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,37.36182,0.85,0.252764,46.890943,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,26.785737,0.85,0.464285,57.678549,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,30.782146,0.85,0.384357,53.602211,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-17,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,29.988642,0.85,0.400227,54.411585,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-18,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,42.081554,0.85,0.158369,42.076815,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-19,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.288044,0.85,0.274239,47.986196,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,38.822212,0.85,0.223556,45.401344,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,39.36407,0.85,0.212719,44.848649,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-24,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,29.302234,0.85,0.413955,55.111722,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-25,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,16.65611,0.85,0.666878,68.010767,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-26,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,13.633144,0.85,0.727337,71.094193,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-27,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,18.29292,0.85,0.634142,66.341221,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-30,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,23.41245,0.85,0.531751,61.119301,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-03-31,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,18.148366,0.85,0.637033,66.488667,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-01,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,21.304229,0.85,0.573915,63.269687,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,24.763764,0.85,0.504725,59.740961,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-03,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,1.477669,0.2,0.970447,19.645359,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,45.274476,0.85,0.196015,43.996772,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-07,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,44.387973,0.85,0.295764,49.083969,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-08,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,64.780617,0.85,0.319521,50.295577,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,66.460664,0.85,0.329213,50.789878,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-10,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,61.158261,0.85,0.223165,45.381426,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,65.144648,0.85,0.302893,49.447541,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-14,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,56.382288,0.85,0.245109,46.500547,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-15,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,62.350227,0.85,0.326015,50.62676,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,47.948799,0.85,0.231634,45.813317,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-17,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,40.543383,0.85,0.404855,54.647582,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,39.073674,0.85,0.363707,52.549053,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-21,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,39.260713,0.85,0.357965,52.256207,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-22,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,48.247223,0.85,0.146323,41.462462,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,67.399491,0.85,0.34799,51.747481,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-24,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,72.928676,0.85,0.458574,57.38725,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-27,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,68.415364,0.85,0.368307,52.783671,ELEVATED,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-28,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,61.480407,0.85,0.229608,45.710015,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-29,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,60.131766,0.85,0.202635,44.334401,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-04-30,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,55.315886,0.85,0.106318,39.422204,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-01,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,60.073315,0.85,0.201466,44.274781,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-04,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,57.973997,0.85,0.15948,42.133477,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-05,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,46.232269,0.85,0.093776,38.782593,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,39.902643,0.85,0.201947,44.299304,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-07,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,37.376178,0.85,0.252476,46.876299,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-08,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,48.799419,0.85,0.069244,37.531461,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-11,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,44.944698,0.85,0.11874,40.055756,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-12,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,41.574262,0.85,0.168515,42.594253,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,35.090831,0.85,0.298183,49.207352,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-14,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.127234,0.85,0.073712,37.759301,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-15,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,62.377329,0.85,0.247547,46.624876,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-18,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,56.891353,0.85,0.151228,41.71262,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-19,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,53.740792,0.85,0.123548,40.300923,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,52.008438,0.85,0.12004,40.122051,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-21,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,50.402247,0.85,0.055532,36.832137,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-22,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,44.005731,0.85,0.119885,40.114154,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-26,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,32.085097,0.85,0.358298,52.273201,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-27,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.309008,0.85,0.167907,42.563257,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-28,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,48.124189,0.85,0.076978,37.925866,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-05-29,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,53.412204,0.85,0.090461,38.613512,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-01,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,47.120151,0.85,0.115572,39.894169,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.12369,0.85,0.175885,42.970145,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-03,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,51.500945,0.85,0.124981,40.374009,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-04,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,50.106424,0.85,0.134889,40.879348,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-05,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,40.848193,0.85,0.200738,44.237633,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-08,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,21.481912,0.85,0.570362,63.08845,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,24.779807,0.85,0.504404,59.724596,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-10,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,39.992623,0.85,0.202163,44.310294,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-11,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.270095,0.85,0.156303,41.971431,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-12,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,21.281859,0.85,0.574363,63.292503,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-15,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,18.842401,0.85,0.623152,65.780751,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,24.119539,0.85,0.517609,60.398071,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-17,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,28.089439,0.85,0.438211,56.348772,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-18,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.976175,0.85,0.260477,47.284302,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-19,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,31.343726,0.85,0.373125,53.0294,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-22,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,36.956073,0.85,0.260879,47.304806,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.122628,0.85,0.081453,38.154097,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-24,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,31.551297,0.85,0.368974,52.817677,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-25,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,30.994131,0.85,0.380117,53.385987,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-26,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,32.103652,0.85,0.357927,52.254275,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-29,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,11.416886,0.85,0.771662,73.354777,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-06-30,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,19.551577,0.85,0.608968,65.057391,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-01,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,25.046914,0.85,0.499062,59.452148,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-02,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,33.508806,0.85,0.329824,50.821018,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-03,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,41.129426,0.2,0.177411,10.128938,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-06,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,31.71606,0.85,0.365679,52.649619,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-07,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,43.388211,0.85,0.132236,40.744025,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-08,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,28.048864,0.85,0.439023,56.390159,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-09,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,21.903208,0.85,0.561936,62.658728,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-10,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,30.711671,0.85,0.385767,53.674096,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-13,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,45.090063,0.85,0.111146,39.668444,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-14,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,56.118147,0.85,0.122363,40.240509,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-15,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.043121,0.85,0.0401,36.045075,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-16,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,57.181732,0.85,0.143635,41.325367,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-17,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.846671,0.85,0.120189,40.129624,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-20,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,49.440361,0.85,0.228932,45.675507,NEUTRAL,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-21,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,44.523862,0.85,0.209385,44.678647,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-22,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,38.548459,0.85,0.248819,46.68977,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-23,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,41.059091,0.85,0.207099,44.562032,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
2015-07-24,growth_risk_appetite,Growth / Risk Appetite,risk_sentiment,positive,35.145605,0.85,0.297088,49.151483,LOW,주식·신용·시장 breadth가 함께 좋아지는지 확인합니다.
